+42.0000E-06,+24.2462312281E+00,+12.9993714E-03
+42.2500E-06,+24.2462312281E+00,+12.9993714E-03
+42.5000E-06,+24.3467337416E+00,+13.6023865E-03
+42.7500E-06,+24.2462312281E+00,+13.4013814E-03
+43.0000E-06,+24.0954774580E+00,+13.7028890E-03
+43.2500E-06,+24.3969849982E+00,+13.7028890E-03
+43.5000E-06,+24.0452262014E+00,+13.5018840E-03
+43.7500E-06,+24.3969849982E+00,+13.7028890E-03
+44.0000E-06,+24.1959799715E+00,+13.6023865E-03
+44.2500E-06,+24.1959799715E+00,+13.0998739E-03
+44.5000E-06,+24.2462312281E+00,+14.0043965E-03
+44.7500E-06,+24.3969849982E+00,+14.1048990E-03
+45.0000E-06,+24.1959799715E+00,+14.1048990E-03
+45.2500E-06,+24.3467337416E+00,+13.4013814E-03
+45.5000E-06,+24.2462312281E+00,+13.8033915E-03
+45.7500E-06,+24.2964824847E+00,+13.8033915E-03
+46.0000E-06,+24.0954774580E+00,+13.7028890E-03
+46.2500E-06,+24.4472362548E+00,+13.9038940E-03
+46.5000E-06,+24.2462312281E+00,+14.0043965E-03
+46.7500E-06,+24.1959799715E+00,+14.2054015E-03
+47.0000E-06,+24.2462312281E+00,+14.1048990E-03
+47.2500E-06,+24.2462312281E+00,+14.1048990E-03
+47.5000E-06,+24.1959799715E+00,+14.0043965E-03
+47.7500E-06,+24.1959799715E+00,+14.2054015E-03
+48.0000E-06,+24.3467337416E+00,+14.1048990E-03
+48.2500E-06,+24.1959799715E+00,+14.2054015E-03
+48.5000E-06,+24.1959799715E+00,+14.5069091E-03
+48.7500E-06,+24.0452262014E+00,+14.5069091E-03
+49.0000E-06,+24.1457287146E+00,+14.4064066E-03
+49.2500E-06,+24.2462312281E+00,+14.4064066E-03
+49.5000E-06,+24.0452262014E+00,+14.9089191E-03
+49.7500E-06,+24.2462312281E+00,+14.4064066E-03
+50.0000E-06,+24.2462312281E+00,+14.9089191E-03
+50.2500E-06,+24.3467337416E+00,+15.1099241E-03
+50.5000E-06,+24.2462312281E+00,+14.4064066E-03
+50.7500E-06,+24.1959799715E+00,+14.8084166E-03
+51.0000E-06,+24.2462312281E+00,+14.7079141E-03
+51.2500E-06,+24.1959799715E+00,+14.5069091E-03
+51.5000E-06,+24.2462312281E+00,+14.9089191E-03
+51.7500E-06,+24.2462312281E+00,+14.8084166E-03
+52.0000E-06,+24.2964824847E+00,+14.9089191E-03
+52.2500E-06,+24.0954774580E+00,+15.0094216E-03
+52.5000E-06,+24.0452262014E+00,+14.6074116E-03
+52.7500E-06,+24.1959799715E+00,+14.9089191E-03
+53.0000E-06,+24.0954774580E+00,+14.7079141E-03
+53.2500E-06,+24.2462312281E+00,+14.9089191E-03
+53.5000E-06,+24.2964824847E+00,+14.7079141E-03
+53.7500E-06,+24.2462312281E+00,+14.6074116E-03
+54.0000E-06,+24.2462312281E+00,+15.2104266E-03
+54.2500E-06,+24.2462312281E+00,+14.9089191E-03
+54.5000E-06,+24.1959799715E+00,+14.9089191E-03
+54.7500E-06,+24.1457287146E+00,+15.0094216E-03
+55.0000E-06,+24.3969849982E+00,+15.1099241E-03
+55.2500E-06,+24.1959799715E+00,+15.0094216E-03
+55.5000E-06,+24.0954774580E+00,+15.2104266E-03
+55.7500E-06,+24.2462312281E+00,+15.0094216E-03
+56.0000E-06,+24.0954774580E+00,+15.2104266E-03
+56.2500E-06,+24.1959799715E+00,+15.3109292E-03
+56.5000E-06,+24.0954774580E+00,+14.8084166E-03
+56.7500E-06,+24.2462312281E+00,+14.9089191E-03
+57.0000E-06,+23.9949749448E+00,+15.5119342E-03
+57.2500E-06,+24.2462312281E+00,+15.0094216E-03
+57.5000E-06,+24.2964824847E+00,+14.6074116E-03
+57.7500E-06,+24.1457287149E+00,+15.0094216E-03
+58.0000E-06,+24.2462312281E+00,+15.6124367E-03
+58.2500E-06,+24.2462312281E+00,+15.3109292E-03
+58.5000E-06,+24.0452262014E+00,+15.2104266E-03
+58.7500E-06,+24.0954774580E+00,+15.7129392E-03
+59.0000E-06,+24.2462312281E+00,+15.3109292E-03
+59.2500E-06,+24.0954774580E+00,+15.4114317E-03
+59.5000E-06,+24.0452262014E+00,+15.4114317E-03
+59.7500E-06,+24.2964824847E+00,+15.7129392E-03
+60.0000E-06,+24.0452262014E+00,+15.6124367E-03
+60.2500E-06,+24.0954774580E+00,+15.0094216E-03
+60.5000E-06,+24.2462312281E+00,+15.2104266E-03
+60.7500E-06,+24.2462312281E+00,+15.3109292E-03
+61.0000E-06,+24.1457287146E+00,+15.7129392E-03
+61.2500E-06,+24.2462312281E+00,+15.3109292E-03
+61.5000E-06,+24.0954774580E+00,+15.0094216E-03
+61.7500E-06,+24.2462312281E+00,+15.4114317E-03
+62.0000E-06,+24.0452262014E+00,+15.3109292E-03
+62.2500E-06,+24.2462312281E+00,+15.6124367E-03
+62.5000E-06,+24.0954774580E+00,+15.7129392E-03
+62.7500E-06,+24.1457287149E+00,+15.6124367E-03
+63.0000E-06,+24.2462312281E+00,+15.7129392E-03
+63.2500E-06,+24.2462312281E+00,+15.5119342E-03
+63.5000E-06,+24.2462312281E+00,+15.6124367E-03
+63.7500E-06,+24.2462312281E+00,+15.6124367E-03
+64.0000E-06,+24.2462312281E+00,+15.7129392E-03
+64.2500E-06,+24.2462312281E+00,+15.4114317E-03
+64.5000E-06,+24.1959799715E+00,+15.6124367E-03
+64.7500E-06,+24.1959799715E+00,+15.4114317E-03
+65.0000E-06,+24.0954774580E+00,+15.8134417E-03
+65.2500E-06,+24.3969849982E+00,+15.7129392E-03
+65.5000E-06,+24.0452262014E+00,+15.7129392E-03
+65.7500E-06,+24.1959799715E+00,+15.8134417E-03
+66.0000E-06,+24.0452262014E+00,+15.6124367E-03
+66.2500E-06,+24.2462312281E+00,+15.7129392E-03
+66.5000E-06,+24.1959799715E+00,+15.5119342E-03
+66.7500E-06,+24.2462312281E+00,+15.9139442E-03
+67.0000E-06,+24.0452262014E+00,+15.4114317E-03
+67.2500E-06,+24.0954774580E+00,+15.7129392E-03
+67.5000E-06,+24.2462312281E+00,+16.0144467E-03
+67.7500E-06,+24.1457287146E+00,+16.0144467E-03
+68.0000E-06,+24.2462312281E+00,+15.8134417E-03
+68.2500E-06,+23.9447236879E+00,+15.1099241E-03
+68.5000E-06,+24.2462312281E+00,+15.4114317E-03
+68.7500E-06,+24.2462312281E+00,+15.6124367E-03
+69.0000E-06,+24.2462312281E+00,+15.8134417E-03
+69.2500E-06,+24.2462312281E+00,+15.7129392E-03
+69.5000E-06,+24.0452262014E+00,+16.5169593E-03
+69.7500E-06,+24.2462312281E+00,+15.7129392E-03
+70.0000E-06,+24.2462312281E+00,+15.7129392E-03
+70.2500E-06,+24.2462312281E+00,+15.9139442E-03
+70.5000E-06,+24.0954774580E+00,+15.7129392E-03
+70.7500E-06,+23.9949749448E+00,+15.9139442E-03
+71.0000E-06,+24.2462312281E+00,+15.8134417E-03
+71.2500E-06,+24.2462312281E+00,+16.0144467E-03
+71.5000E-06,+23.9447236879E+00,+15.7129392E-03
+71.7500E-06,+24.0954774580E+00,+15.8134417E-03
+72.0000E-06,+24.1959799715E+00,+15.8134417E-03
+72.2500E-06,+24.0954774580E+00,+16.2154518E-03
+72.5000E-06,+24.0452262014E+00,+16.5169593E-03
+72.7500E-06,+24.2462312281E+00,+15.5119342E-03
+73.0000E-06,+24.2462312281E+00,+15.8134417E-03
+73.2500E-06,+24.0452262014E+00,+16.2154518E-03
+73.5000E-06,+24.2964824847E+00,+16.1149492E-03
+73.7500E-06,+24.1457287149E+00,+16.1149492E-03
+74.0000E-06,+24.2462312281E+00,+16.3159543E-03
+74.2500E-06,+24.1959799715E+00,+16.2154518E-03
+74.5000E-06,+24.2462312281E+00,+15.7129392E-03
+74.7500E-06,+24.0954774580E+00,+15.8134417E-03
+75.0000E-06,+24.1959799715E+00,+15.8134417E-03
+75.2500E-06,+24.0452262014E+00,+16.4164568E-03
+75.5000E-06,+24.0452262014E+00,+16.0144467E-03
+75.7500E-06,+24.0452262014E+00,+16.3159543E-03
+76.0000E-06,+24.1457287146E+00,+16.6174618E-03
+76.2500E-06,+24.2964824847E+00,+16.4164568E-03
+76.5000E-06,+24.2462312281E+00,+16.5169593E-03
+76.7500E-06,+24.0452262014E+00,+16.4164568E-03
+77.0000E-06,+24.2462312281E+00,+16.4164568E-03
+77.2500E-06,+24.1457287146E+00,+16.4164568E-03
+77.5000E-06,+24.2462312281E+00,+16.5169593E-03
+77.7500E-06,+24.1959799715E+00,+16.2154518E-03
+78.0000E-06,+24.2462312281E+00,+16.5169593E-03
+78.2500E-06,+24.0452262014E+00,+16.4164568E-03
+78.5000E-06,+24.0954774580E+00,+16.1149492E-03
+78.7500E-06,+24.3969849982E+00,+16.4164568E-03
+79.0000E-06,+24.0452262014E+00,+15.8134417E-03
+79.2500E-06,+24.0954774580E+00,+16.1149492E-03
+79.5000E-06,+24.2462312281E+00,+16.1149492E-03
+79.7500E-06,+24.2462312281E+00,+16.1149492E-03
+80.0000E-06,+24.2462312281E+00,+16.1149492E-03
+80.2500E-06,+24.0954774580E+00,+16.2154518E-03
+80.5000E-06,+24.0452262014E+00,+16.4164568E-03
+80.7500E-06,+24.2462312281E+00,+16.4164568E-03
+81.0000E-06,+24.2964824847E+00,+16.2154518E-03
+81.2500E-06,+24.2462312281E+00,+16.1149492E-03
+81.5000E-06,+23.8944724313E+00,+16.1149492E-03
+81.7500E-06,+24.2462312281E+00,+16.4164568E-03
+82.0000E-06,+24.0452262014E+00,+16.2154518E-03
+82.2500E-06,+24.1457287146E+00,+16.2154518E-03
+82.5000E-06,+24.0954774580E+00,+16.8184668E-03
+82.7500E-06,+24.3467337416E+00,+16.0144467E-03
+83.0000E-06,+24.0954774580E+00,+17.0194719E-03
+83.2500E-06,+24.2462312281E+00,+16.4164568E-03
+83.5000E-06,+24.1959799715E+00,+16.1149492E-03
+83.7500E-06,+24.0954774580E+00,+16.5169593E-03
+84.0000E-06,+24.1457287146E+00,+16.8184668E-03
+84.2500E-06,+24.1959799715E+00,+16.2154518E-03
+84.5000E-06,+24.2462312281E+00,+16.2154518E-03
+84.7500E-06,+24.3467337416E+00,+16.7179643E-03
+85.0000E-06,+24.1959799715E+00,+16.3159543E-03
+85.2500E-06,+24.0452262014E+00,+16.1149492E-03
+85.5000E-06,+24.2462312281E+00,+16.1149492E-03
+85.7500E-06,+24.3969849982E+00,+16.5169593E-03
+86.0000E-06,+24.1959799715E+00,+16.6174618E-03
+86.2500E-06,+24.0452262014E+00,+16.5169593E-03
+86.5000E-06,+24.2462312281E+00,+15.9139442E-03
+86.7500E-06,+24.0452262014E+00,+16.5169593E-03
+87.0000E-06,+24.0452262014E+00,+16.6174618E-03
+87.2500E-06,+24.1959799715E+00,+16.2154518E-03
+87.5000E-06,+24.0954774580E+00,+16.1149492E-03
+87.7500E-06,+24.3969849982E+00,+15.9139442E-03
+88.0000E-06,+24.2462312281E+00,+16.5169593E-03
+88.2500E-06,+24.0452262014E+00,+16.8184668E-03
+88.5000E-06,+24.0954774580E+00,+16.4164568E-03
+88.7500E-06,+24.2462312281E+00,+16.6174618E-03
+89.0000E-06,+24.2462312281E+00,+16.4164568E-03
+89.2500E-06,+24.2462312281E+00,+16.1149492E-03
+89.5000E-06,+24.0452262014E+00,+16.9189693E-03
+89.7500E-06,+24.1457287149E+00,+16.8184668E-03
+90.0000E-06,+24.2462312281E+00,+16.8184668E-03
+90.2500E-06,+24.0954774580E+00,+16.1149492E-03
+90.5000E-06,+23.8944724313E+00,+16.7179643E-03
+90.7500E-06,+24.0452262014E+00,+16.8184668E-03
+91.0000E-06,+24.2462312281E+00,+17.1199744E-03
+91.2500E-06,+24.1959799715E+00,+16.4164568E-03
+91.5000E-06,+24.2462312281E+00,+16.1149492E-03
+91.7500E-06,+24.0954774580E+00,+16.5169593E-03
+92.0000E-06,+24.1959799715E+00,+16.8184668E-03
+92.2500E-06,+24.0954774580E+00,+17.1199744E-03
+92.5000E-06,+24.1959799715E+00,+16.5169593E-03
+92.7500E-06,+24.1457287149E+00,+16.6174618E-03
+93.0000E-06,+24.2462312281E+00,+17.1199744E-03
+93.2500E-06,+24.0452262014E+00,+16.5169593E-03
+93.5000E-06,+24.1959799715E+00,+16.5169593E-03
+93.7500E-06,+24.1959799715E+00,+16.2154518E-03
+94.0000E-06,+24.0954774580E+00,+16.2154518E-03
+94.2500E-06,+23.9949749448E+00,+16.3159543E-03
+94.5000E-06,+24.2462312281E+00,+16.3159543E-03
+94.7500E-06,+24.0452262014E+00,+16.4164568E-03
+95.0000E-06,+24.0954774580E+00,+16.8184668E-03
+95.2500E-06,+24.2462312281E+00,+16.1149492E-03
+95.5000E-06,+24.0452262014E+00,+16.4164568E-03
+95.7500E-06,+24.0452262014E+00,+16.3159543E-03
+96.0000E-06,+24.2462312281E+00,+16.5169593E-03
+96.2500E-06,+24.0452262014E+00,+16.2154518E-03
+96.5000E-06,+24.0954774580E+00,+16.3159543E-03
+96.7500E-06,+24.0954774580E+00,+16.5169593E-03
+97.0000E-06,+23.8944724313E+00,+16.3159543E-03
+97.2500E-06,+24.0452262014E+00,+16.5169593E-03
+97.5000E-06,+24.0452262014E+00,+16.4164568E-03
+97.7500E-06,+24.2462312281E+00,+16.0144467E-03
+98.0000E-06,+24.0954774580E+00,+16.7179643E-03
+98.2500E-06,+24.1457287146E+00,+16.5169593E-03
+98.5000E-06,+24.0954774580E+00,+16.6174618E-03
+98.7500E-06,+24.0452262014E+00,+16.5169593E-03
+99.0000E-06,+23.8944724313E+00,+16.5169593E-03
+99.2500E-06,+24.0954774580E+00,+16.6174618E-03
+99.5000E-06,+24.1959799715E+00,+16.6174618E-03
+99.7500E-06,+24.0452262014E+00,+16.9189693E-03
+100.0000E-06,+24.2462312281E+00,+16.4164568E-03
+100.2500E-06,+24.0452262014E+00,+17.0194719E-03
+100.5000E-06,+24.1959799715E+00,+16.6174618E-03
+100.7500E-06,+23.9447236879E+00,+16.6174618E-03
+101.0000E-06,+24.1457287149E+00,+16.2154518E-03
+101.2500E-06,+24.2462312281E+00,+16.4164568E-03
+101.5000E-06,+24.0954774580E+00,+16.8184668E-03
+101.7500E-06,+24.0452262014E+00,+16.9189693E-03
+102.0000E-06,+24.1457287149E+00,+16.6174618E-03
+102.2500E-06,+24.2964824847E+00,+16.1149492E-03
+102.5000E-06,+24.0452262014E+00,+17.1199744E-03
+102.7500E-06,+24.0452262014E+00,+17.0194719E-03
+103.0000E-06,+24.0954774580E+00,+16.3159543E-03
+103.2500E-06,+24.2462312281E+00,+16.8184668E-03
+103.5000E-06,+24.0452262014E+00,+16.5169593E-03
+103.7500E-06,+24.0452262014E+00,+16.9189693E-03
+104.0000E-06,+24.1959799715E+00,+16.5169593E-03
+104.2500E-06,+24.1959799715E+00,+16.7179643E-03
+104.5000E-06,+24.0954774580E+00,+16.9189693E-03
+104.7500E-06,+24.2964824847E+00,+16.7179643E-03
+105.0000E-06,+24.2462312281E+00,+16.1149492E-03
+105.2500E-06,+24.2462312281E+00,+16.4164568E-03
+105.5000E-06,+23.8944724313E+00,+16.7179643E-03
+105.7500E-06,+24.0452262014E+00,+16.6174618E-03
+106.0000E-06,+24.0954774580E+00,+16.7179643E-03
+106.2500E-06,+24.1959799715E+00,+16.2154518E-03
+106.5000E-06,+24.0452262014E+00,+17.0194719E-03
+106.7500E-06,+24.0452262014E+00,+16.5169593E-03
+107.0000E-06,+24.1959799715E+00,+16.6174618E-03
+107.2500E-06,+24.0954774580E+00,+16.6174618E-03
+107.5000E-06,+24.2462312281E+00,+16.9189693E-03
+107.7500E-06,+24.2462312281E+00,+16.9189693E-03
+108.0000E-06,+24.0452262014E+00,+16.8184668E-03
+108.2500E-06,+24.1457287149E+00,+17.0194719E-03
+108.5000E-06,+24.0954774580E+00,+16.7179643E-03
+108.7500E-06,+23.9447236879E+00,+17.2204769E-03
+109.0000E-06,+23.9447236879E+00,+16.8184668E-03
+109.2500E-06,+24.2462312281E+00,+16.9189693E-03
+109.5000E-06,+24.0452262014E+00,+16.9189693E-03
+109.7500E-06,+24.1457287149E+00,+16.9189693E-03
+110.0000E-06,+24.1959799715E+00,+16.9189693E-03
+110.2500E-06,+24.1959799715E+00,+16.7179643E-03
+110.5000E-06,+24.2462312281E+00,+17.1199744E-03
+110.7500E-06,+24.0452262014E+00,+16.8184668E-03
+111.0000E-06,+24.0954774580E+00,+16.9189693E-03
+111.2500E-06,+24.1959799715E+00,+16.6174618E-03
+111.5000E-06,+24.2462312281E+00,+16.6174618E-03
+111.7500E-06,+24.1959799715E+00,+16.9189693E-03
+112.0000E-06,+24.2462312281E+00,+17.0194719E-03
+112.2500E-06,+24.2462312281E+00,+17.5219844E-03
+112.5000E-06,+24.2462312281E+00,+16.3159543E-03
+112.7500E-06,+23.9447236879E+00,+16.8184668E-03
+113.0000E-06,+24.0452262014E+00,+16.6174618E-03
+113.2500E-06,+24.2462312281E+00,+17.2204769E-03
+113.5000E-06,+24.2462312281E+00,+16.5169593E-03
+113.7500E-06,+24.0954774580E+00,+16.8184668E-03
+114.0000E-06,+24.1457287149E+00,+16.9189693E-03
+114.2500E-06,+24.1959799715E+00,+16.7179643E-03
+114.5000E-06,+24.1959799715E+00,+16.6174618E-03
+114.7500E-06,+24.1959799715E+00,+16.6174618E-03
+115.0000E-06,+24.2462312281E+00,+16.7179643E-03
+115.2500E-06,+24.0954774580E+00,+16.5169593E-03
+115.5000E-06,+24.1959799715E+00,+16.2154518E-03
+115.7500E-06,+24.0954774580E+00,+16.7179643E-03
+116.0000E-06,+24.2462312281E+00,+16.5169593E-03
+116.2500E-06,+24.0452262014E+00,+17.2204769E-03
+116.5000E-06,+24.0452262014E+00,+16.8184668E-03
+116.7500E-06,+24.0954774580E+00,+16.7179643E-03
+117.0000E-06,+24.0954774580E+00,+16.2154518E-03
+117.2500E-06,+24.2462312281E+00,+16.6174618E-03
+117.5000E-06,+24.0452262014E+00,+16.6174618E-03
+117.7500E-06,+23.8944724313E+00,+16.6174618E-03
+118.0000E-06,+24.0452262014E+00,+17.1199744E-03
+118.2500E-06,+24.0452262014E+00,+16.9189693E-03
+118.5000E-06,+24.0452262014E+00,+16.8184668E-03
+118.7500E-06,+24.0954774580E+00,+16.9189693E-03
+119.0000E-06,+24.0452262014E+00,+16.9189693E-03
+119.2500E-06,+24.0452262014E+00,+16.3159543E-03
+119.5000E-06,+24.0452262014E+00,+17.0194719E-03
+119.7500E-06,+24.0954774580E+00,+16.8184668E-03
+120.0000E-06,+24.1457287150E+00,+16.9189693E-03
+120.2500E-06,+24.0452262014E+00,+17.2204769E-03
+120.5000E-06,+24.2462312281E+00,+17.2204769E-03
+120.7500E-06,+24.1959799715E+00,+17.1199744E-03
+121.0000E-06,+24.0452262014E+00,+17.7229894E-03
+121.2500E-06,+24.0954774580E+00,+16.6174618E-03
+121.5000E-06,+24.1959799715E+00,+16.9189693E-03
+121.7500E-06,+24.0452262014E+00,+16.8184668E-03
+122.0000E-06,+24.1959799715E+00,+16.7179643E-03
+122.2500E-06,+24.0954774580E+00,+16.6174618E-03
+122.5000E-06,+23.8944724313E+00,+16.5169593E-03
+122.7500E-06,+24.0452262014E+00,+17.0194719E-03
+123.0000E-06,+24.0452262014E+00,+16.6174618E-03
+123.2500E-06,+24.2462312281E+00,+16.9189693E-03
+123.5000E-06,+24.1959799715E+00,+16.6174618E-03
+123.7500E-06,+24.2964824847E+00,+16.6174618E-03
+124.0000E-06,+24.2462312281E+00,+16.9189693E-03
+124.2500E-06,+24.0452262014E+00,+16.9189693E-03
+124.5000E-06,+23.9949749448E+00,+16.1149492E-03
+124.7500E-06,+24.0452262014E+00,+17.1199744E-03
+125.0000E-06,+24.0452262014E+00,+16.9189693E-03
+125.2500E-06,+24.1959799715E+00,+16.5169593E-03
+125.5000E-06,+23.9949749448E+00,+16.7179643E-03
+125.7500E-06,+24.0954774580E+00,+17.4214819E-03
+126.0000E-06,+24.0954774580E+00,+16.7179643E-03
+126.2500E-06,+24.0452262014E+00,+16.9189693E-03
+126.5000E-06,+24.0452262014E+00,+17.3209794E-03
+126.7500E-06,+24.3467337417E+00,+16.6174618E-03
+127.0000E-06,+24.0452262014E+00,+16.9189693E-03
+127.2500E-06,+24.0452262014E+00,+16.9189693E-03
+127.5000E-06,+24.0452262014E+00,+16.5169593E-03
+127.7500E-06,+24.0954774580E+00,+17.0194719E-03
+128.0000E-06,+24.0452262014E+00,+16.7179643E-03
+128.2500E-06,+24.0452262014E+00,+16.8184668E-03
+128.5000E-06,+24.1959799715E+00,+17.3209794E-03
+128.7500E-06,+24.2462312281E+00,+16.9189693E-03
+129.0000E-06,+23.9949749448E+00,+17.2204769E-03
+129.2500E-06,+24.0954774580E+00,+16.2154518E-03
+129.5000E-06,+24.0452262014E+00,+16.8184668E-03
+129.7500E-06,+24.0452262014E+00,+16.6174618E-03
+130.0000E-06,+24.1959799715E+00,+17.3209794E-03
+130.2500E-06,+24.2462312281E+00,+16.8184668E-03
+130.5000E-06,+24.1959799715E+00,+16.8184668E-03
+130.7500E-06,+24.1959799715E+00,+16.8184668E-03
+131.0000E-06,+24.0452262014E+00,+16.8184668E-03
+131.2500E-06,+24.0452262014E+00,+16.6174618E-03
+131.5000E-06,+24.0452262014E+00,+17.0194719E-03
+131.7500E-06,+24.1959799715E+00,+16.8184668E-03
+132.0000E-06,+24.0954774580E+00,+17.5219844E-03
+132.2500E-06,+24.1959799715E+00,+17.3209794E-03
+132.5000E-06,+24.2462312281E+00,+17.3209794E-03
+132.7500E-06,+24.1959799715E+00,+16.6174618E-03
+133.0000E-06,+24.0452262014E+00,+16.7179643E-03
+133.2500E-06,+23.9949749448E+00,+17.0194719E-03
+133.5000E-06,+24.2462312281E+00,+17.3209794E-03
+133.7500E-06,+24.3467337417E+00,+16.9189693E-03
+134.0000E-06,+24.2462312281E+00,+16.6174618E-03
+134.2500E-06,+24.0954774580E+00,+16.9189693E-03
+134.5000E-06,+24.0954774580E+00,+16.8184668E-03
+134.7500E-06,+23.9447236879E+00,+16.8184668E-03
+135.0000E-06,+24.2462312281E+00,+16.3159543E-03
+135.2500E-06,+24.1959799715E+00,+17.0194719E-03
+135.5000E-06,+23.9949749448E+00,+16.9189693E-03
+135.7500E-06,+24.3969849982E+00,+16.9189693E-03
+136.0000E-06,+23.8944724313E+00,+17.2204769E-03
+136.2500E-06,+24.0452262014E+00,+17.2204769E-03
+136.5000E-06,+24.2462312281E+00,+16.6174618E-03
+136.7500E-06,+24.1959799715E+00,+17.2204769E-03
+137.0000E-06,+24.1457287146E+00,+16.6174618E-03
+137.2500E-06,+24.1457287150E+00,+17.1199744E-03
+137.5000E-06,+24.0954774580E+00,+16.5169593E-03
+137.7500E-06,+24.0452262014E+00,+17.2204769E-03
+138.0000E-06,+24.2462312281E+00,+16.9189693E-03
+138.2500E-06,+24.2462312281E+00,+17.4214819E-03
+138.5000E-06,+23.9949749448E+00,+17.0194719E-03
+138.7500E-06,+23.9447236879E+00,+17.4214819E-03
+139.0000E-06,+24.2462312281E+00,+16.6174618E-03
+139.2500E-06,+24.1457287150E+00,+17.2204769E-03
+139.5000E-06,+24.0452262014E+00,+16.7179643E-03
+139.7500E-06,+24.0452262014E+00,+17.0194719E-03
+140.0000E-06,+24.0954774580E+00,+16.9189693E-03
+140.2500E-06,+24.0452262014E+00,+16.8184668E-03
+140.5000E-06,+24.0452262014E+00,+17.1199744E-03
+140.7500E-06,+24.2462312281E+00,+17.0194719E-03
+141.0000E-06,+24.1959799715E+00,+16.5169593E-03
+141.2500E-06,+23.8944724313E+00,+17.6224869E-03
+141.5000E-06,+24.0452262014E+00,+17.3209794E-03
+141.7500E-06,+24.2462312281E+00,+17.0194719E-03
+142.0000E-06,+24.2462312281E+00,+17.5219844E-03
+142.2500E-06,+24.0452262014E+00,+17.2204769E-03
+142.5000E-06,+24.0954774580E+00,+16.9189693E-03
+142.7500E-06,+24.0954774580E+00,+16.9189693E-03
+143.0000E-06,+24.2462312281E+00,+17.5219844E-03
+143.2500E-06,+24.1959799715E+00,+16.5169593E-03
+143.5000E-06,+24.2462312281E+00,+17.4214819E-03
+143.7500E-06,+24.0452262014E+00,+17.2204769E-03
+144.0000E-06,+24.1959799715E+00,+16.8184668E-03
+144.2500E-06,+24.1959799715E+00,+17.3209794E-03
+144.5000E-06,+24.0452262014E+00,+16.9189693E-03
+144.7500E-06,+24.1959799715E+00,+17.1199744E-03
+145.0000E-06,+24.0452262014E+00,+17.0194719E-03
+145.2500E-06,+24.0452262014E+00,+16.9189693E-03
+145.5000E-06,+24.2462312281E+00,+16.9189693E-03
+145.7500E-06,+24.0954774580E+00,+16.6174618E-03
+146.0000E-06,+24.0452262014E+00,+16.9189693E-03
+146.2500E-06,+24.0954774580E+00,+16.9189693E-03
+146.5000E-06,+24.0452262014E+00,+17.3209794E-03
+146.7500E-06,+24.1457287150E+00,+16.6174618E-03
+147.0000E-06,+24.1959799715E+00,+16.6174618E-03
+147.2500E-06,+24.0954774580E+00,+16.8184668E-03
+147.5000E-06,+23.9447236879E+00,+17.0194719E-03
+147.7500E-06,+24.1457287150E+00,+17.0194719E-03
+148.0000E-06,+24.2462312281E+00,+16.9189693E-03
+148.2500E-06,+24.2462312281E+00,+16.9189693E-03
+148.5000E-06,+24.0452262014E+00,+17.2204769E-03
+148.7500E-06,+24.0954774580E+00,+16.9189693E-03
+149.0000E-06,+24.0954774580E+00,+16.8184668E-03
+149.2500E-06,+24.1959799715E+00,+17.1199744E-03
+149.5000E-06,+24.2462312281E+00,+16.4164568E-03
+149.7500E-06,+24.1959799715E+00,+16.9189693E-03
+150.0000E-06,+24.1959799715E+00,+16.3159543E-03
+150.2500E-06,+24.1959799715E+00,+17.2204769E-03
+150.5000E-06,+24.0452262014E+00,+17.2204769E-03
+150.7500E-06,+24.0452262014E+00,+16.5169593E-03
+151.0000E-06,+24.0954774580E+00,+17.2204769E-03
+151.2500E-06,+24.0954774580E+00,+16.5169593E-03
+151.5000E-06,+24.0954774580E+00,+16.5169593E-03
+151.7500E-06,+24.1959799715E+00,+16.8184668E-03
+152.0000E-06,+23.9447236878E+00,+17.5219844E-03
+152.2500E-06,+24.0452262014E+00,+17.2204769E-03
+152.5000E-06,+24.2462312281E+00,+16.6174618E-03
+152.7500E-06,+24.0452262014E+00,+17.0194719E-03
+153.0000E-06,+24.0954774580E+00,+17.6224869E-03
+153.2500E-06,+24.0452262014E+00,+16.9189693E-03
+153.5000E-06,+23.8944724313E+00,+17.3209794E-03
+153.7500E-06,+24.2462312281E+00,+17.1199744E-03
+154.0000E-06,+24.0954774580E+00,+17.2204769E-03
+154.2500E-06,+24.0954774580E+00,+17.3209794E-03
+154.5000E-06,+24.0954774580E+00,+17.1199744E-03
+154.7500E-06,+23.9949749449E+00,+16.9189693E-03
+155.0000E-06,+24.0452262014E+00,+17.0194719E-03
+155.2500E-06,+24.1457287150E+00,+16.9189693E-03
+155.5000E-06,+24.2462312281E+00,+16.6174618E-03
+155.7500E-06,+24.2462312281E+00,+16.6174618E-03
+156.0000E-06,+23.8944724313E+00,+17.1199744E-03
+156.2500E-06,+24.0452262014E+00,+16.9189693E-03
+156.5000E-06,+24.0452262014E+00,+17.2204769E-03
+156.7500E-06,+24.2462312281E+00,+17.6224869E-03
+157.0000E-06,+24.0954774580E+00,+17.2204769E-03
+157.2500E-06,+24.0452262014E+00,+17.3209794E-03
+157.5000E-06,+24.1959799715E+00,+17.2204769E-03
+157.7500E-06,+24.0452262014E+00,+17.2204769E-03
+158.0000E-06,+24.0452262014E+00,+16.6174618E-03
+158.2500E-06,+23.8944724313E+00,+17.5219844E-03
